datetimestop,frisked,searched,arstmade,sumissue,gun_found,other_found,was_force_used,forceuse_reason,ac_ongoing_report,ac_miscellaneous,longitude,latitude,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,cs_other,race,age,sex,weight,year,ser_num,pct,beat,sector,xcoord,ycoord,addrpct,addrnum,stname,stinter,crossst,premname,arstoffn,sumoffen,crimsusp,detailcm
2015-01-02 20:10,Y,N,N,N,N,N,Y,DS,Y,Y,-73.94066,40.79993,N,Y,N,N,N,N,N,N,N,N,Q,21,F,160,2015,1,25,,B,1000678,230719,25,,,LEXINGTON AVENUE,EAST 118 STREET,STREET/SIDEWALK,,,POSSESSION OF WEAPON/FIR,20
2015-01-02 20:10,Y,Y,N,N,N,N,Y,DS,N,Y,-73.94066,40.79993,N,Y,N,N,N,N,N,N,Y,N,Q,23,M,130,2015,3,25,,B,1000678,230719,25,,,LEXINGTON AVENUE,EAST 118 STREET,SIDEWALK,,,CPW,20
2015-01-02 20:21,N,N,N,N,N,N,N,,N,Y,-74.13156,40.64036,N,Y,N,N,N,N,N,N,N,N,Q,14,M,160,2015,3,121,,C,947737,172603,121,,,RICHMOND TERRACE,PORT RICHMOND AVENUE,SIDEWALK,,,FELONY,85
2015-01-02 20:21,N,N,N,N,N,N,N,,N,Y,-74.13156,40.64036,N,Y,N,N,N,N,N,N,N,N,Q,17,M,160,2015,2,121,,C,947737,172603,121,,,RICHMOND TERRACE,PORT RICHMOND AVENUE,SIDEWALK,,,FELONY,85
2015-01-02 20:21,N,N,N,N,N,N,N,,N,Y,-74.13156,40.64036,N,Y,N,N,N,N,Y,N,N,N,Q,23,M,170,2015,5,121,,C,947737,172603,121,,,RICHMOND TERRACE,PORT RICHMOND AVENUE,SIDEWALK,,,FELONY,85
2015-01-02 20:21,N,N,N,N,N,N,N,,N,N,-74.13156,40.64036,N,Y,N,N,N,N,N,N,N,N,Q,25,M,200,2015,4,121,,C,947737,172603,121,,,RICHMOND TERRACE,PORT RICHMOND AVENUE,SIDEWALK,,,FELONY,85
2015-01-02 20:30,Y,N,N,N,N,N,Y,DS,N,Y,-73.92003,40.84366,N,N,N,N,N,N,Y,N,N,N,B,17,M,150,2015,100,44,,M,1006375,246656,44,,,SHAKESPEARE AVENUE,WEST 172 STREET,SIDEWALK,,,CPW,20
2015-01-02 21:00,Y,N,N,N,N,N,N,,N,Y,-73.9767,40.71844,N,N,N,N,N,N,Y,N,N,N,B,25,M,200,2015,1,7,6,E,990709,201025,7,130,BARUCH PLACE,EAST HOUSTON STREET,STANTON STREET,SIDEWALK,,,MISD,20
2015-01-02 21:00,Y,Y,Y,N,N,Y,N,,N,Y,-73.9767,40.71844,N,N,N,N,N,N,Y,N,N,N,B,22,M,180,2015,2,7,6,E,990709,201025,7,130,BARUCH PLACE,EAST HOUSTON STREET,STANTON STREET,SIDEWALK,CPM,,MISD,20
2015-01-02 21:00,Y,N,N,N,N,N,Y,SF,N,Y,-73.91277,40.83103,N,N,N,N,N,N,Y,N,Y,Y,Q,17,M,170,2015,8,44,,J,1008390,242057,44,336,EAST 167 STREET,TELLER AVENUE,FINDLAY AVENUE,STREET,,,CPW,20
2015-01-02 21:00,Y,N,N,N,N,N,Y,DO,N,Y,-73.90389,40.66648,N,N,Y,N,N,N,Y,N,N,N,Z,26,Z,140,2015,44,73,11,K,1010912,182108,73,422,BLAKE AVENUE,POWELL STREET,STONE AVENUE,SIDEWALK,,,CPW,20
2015-01-02 21:57,Y,N,N,N,N,N,Y,OT,Y,Y,-73.9078,40.66432,N,Y,N,N,N,N,N,N,N,N,B,16,M,150,2015,2,73,11,K,1009828,181318,73,340,DUMONT AVENUE,STONE AVENUE,ROCKAWAY AVENUE,LOBBY,,,CPW,20
2015-01-02 22:00,Y,N,N,N,N,N,N,,N,Y,-73.9078,40.66432,N,Y,N,N,N,N,N,N,N,N,B,19,M,150,2015,1,73,11,K,1009828,181318,73,340,DUMONT AVENUE,STONE AVENUE,ROCKAWAY AVENUE,LOBBY,,,CPW,20
2015-01-02 23:15,Y,N,N,N,N,N,N,,N,Y,-73.853,40.89999,N,N,Y,N,N,N,Y,N,N,N,B,25,M,175,2015,30,47,,I,1024887,267203,47,,,WHITE PLAINS ROAD,EAST 239 STREET,SIDEWALK,,,FEL,20
2015-01-02 23:35,Y,Y,N,N,N,N,N,,Y,N,-73.98175,40.61355,N,Y,N,N,N,N,N,N,N,N,B,17,M,160,2015,1,62,,A,989317,162811,62,,,WEST 7 STREET,BAY PARKWAY,"SUBWAY STATION ""N""",,,MIS,20
2015-01-02 23:50,Y,Y,N,Y,N,N,Y,DS,N,Y,-73.90462,40.84739,N,N,N,N,N,N,Y,N,N,N,B,16,M,110,2015,1,46,3,A,1010638,248020,46,,,EAST 176 STREET,CLAY AVENUE,STREET,,DISCON,CPW,20
2015-01-02 23:55,Y,Y,N,Y,N,N,Y,SW,N,Y,-73.90462,40.84739,N,N,N,N,N,N,Y,N,Y,N,B,18,M,180,2015,8,46,3,A,1010638,248020,46,,,EAST 176 STREET,CLAY AVENUE,STREET,,DISCON,CPW,20
2015-01-02 23:58,Y,Y,N,Y,N,N,Y,DS,N,Y,-73.90462,40.84739,N,N,N,N,N,N,Y,Y,Y,N,B,17,M,155,2015,9,46,3,A,1010638,248020,46,,,CLAY AVENUE,EAST 176 STREET,ST,,DIS CON,CPW,20
2015-01-03 00:30,Y,N,N,N,N,N,N,,Y,Y,-73.89307,40.67614,N,Y,N,N,N,N,N,N,N,Y,Q,19,M,150,2015,10,75,,G,1013911,185632,75,,,BRADFORD STREET,ATLANTIC AVENUE,PUBLIC SIDEWALK,,,CPW,20
2015-01-03 10:00,Y,N,N,N,N,N,N,,N,N,-73.95524,40.60281,N,N,N,N,N,N,Y,N,N,N,B,19,M,170,2015,2,61,5,I,996679,158901,61,1930,EAST 17 STREET,AVENUE T,AVENUE S,,,,FEL,20
2015-01-03 10:00,Y,N,N,N,N,N,N,,N,N,-73.95524,40.60281,N,N,N,N,N,N,Y,N,N,N,B,19,M,160,2015,1,61,5,I,996679,158901,61,1930,EAST 17 STREET,AVENUE T,AVENUE S,,,,FEL,20
2015-01-03 10:00,Y,N,N,N,N,N,N,,N,N,-73.95524,40.60281,N,N,N,N,N,N,Y,N,N,N,B,19,M,175,2015,3,61,5,I,996679,158901,61,1930,EAST 17 STREET,AVENUE T,AVENUE S,,,,FEL,20
2015-01-03 10:00,Y,N,N,N,N,N,N,,N,N,-73.95508,40.59682,N,N,N,N,N,N,Y,N,N,N,W,30,M,160,2015,9,61,8,F,996726,156716,61,,,EAST 16 STREET,AVENUE V,,,,FEL,20
2015-01-03 10:05,Y,N,Y,N,N,N,N,,Y,Y,-73.8408,40.68014,N,Y,N,N,N,N,N,N,N,N,B,21,M,170,2015,11,106,,E,1028406,187109,106,98-08,ROCKAWAY BOULEVARD,99 STREET,98 STREET,,ROBBERY,,FELONY,85
2015-01-03 12:05,N,N,N,N,N,N,N,,N,Y,-74.14104,40.54421,N,N,Y,Y,N,N,N,N,N,N,W,41,M,160,2015,6,122,,B,945051,137578,122,,,HILLSIDE TERRACE,MANSION AVENUE,PARKING LOT,,,COMM BURGS,14
2015-01-03 13:00,Y,Y,N,N,N,N,N,,N,Y,-73.99695,40.71207,N,Y,N,N,Y,N,N,N,N,N,Q,20,M,175,2015,1,5,,A,985096,198703,5,,,CATHERINE STREET,MADISON STREET,SIDEWALK,,,MISD,20
2015-01-03 33:01,Y,Y,Y,N,N,N,Y,DS,Y,Y,-73.96678,40.61211,N,Y,N,N,N,N,N,N,N,N,W,21,M,160,2015,16,66,,A,993473,162286,66,,,EAST 7 STREET,AVENUE O,SIDEWALK,CPSP,,GLA,46
2015-01-03 33:01,Y,N,N,N,N,N,Y,DS,Y,Y,-73.96678,40.61211,N,Y,N,N,N,N,N,N,N,N,W,20,M,165,2015,17,66,,A,993473,162286,66,,,EAST 7 STREET,AVENUE O,SIDEWALK,,,GLA,46
2015-01-03 40:00,Y,N,N,N,N,N,N,,N,Y,-73.94627,40.70778,N,N,Y,Y,N,N,N,N,N,N,P,36,M,200,2015,43,90,,H,999146,197145,90,90,MESEROLE STREET,MANHATTAN AVENUE,LEONARD STREET,STREET,,,FEL,46
2015-01-03 40:00,Y,N,N,N,N,N,N,,N,Y,-73.94627,40.70778,N,N,Y,Y,N,N,N,N,N,N,Q,42,M,250,2015,42,90,,H,999146,197145,90,90,MESEROLE STREET,MANHATTAN AVENUE,LEONARD STREET,STREET,,,FEL,46
2015-01-03 10:46,Y,Y,Y,N,N,N,Y,OT,Y,Y,-73.8694,40.74909,N,Y,N,N,N,N,N,N,N,N,Q,25,M,150,2015,2,110,,D,1020436,212219,110,40-08A,JUNCTION BOULEVARD,40 ROAD,ROOSEVELT AVENUE,CAFE,ASSAULT 2,,ASSAULT 2,9
2015-01-03 12:20,Y,N,N,N,N,N,N,,Y,N,-73.98721,40.67216,N,Y,N,N,N,N,N,N,N,N,B,36,M,150,2015,1,78,9,A,987798,184163,78,,,6 STREET,4 AVENUE,STREET,,,ASSAULT FELONY,9
2015-01-03 12:21,Y,Y,N,N,N,N,Y,,Y,Y,-73.94007,40.78962,N,Y,N,N,N,N,N,N,N,N,B,17,M,159,2015,8,23,,A,1000846,226964,23,,,1 AVENUE,EAST 106 STREET,STREET,,,F,85
2015-01-03 12:21,Y,N,N,N,N,N,N,,Y,Y,-73.9405,40.79149,N,Y,N,N,N,N,N,N,N,Y,B,19,M,160,2015,9,23,,D,1000726,227645,23,339,EAST 108 STREET,1 AVENUE,2 AVENUE,STORE,,,F,85
2015-01-03 18:55,Y,N,N,N,N,N,N,,N,Y,-73.94034,40.71788,N,Y,N,N,N,N,N,N,N,N,B,28,M,185,2015,1,94,1,A,1000789,200827,94,60,KINGSLAND AVENUE,FROST STREET,JACKSON STREET,STREET,,,MISD,20
2015-01-03 19:19,Y,N,N,N,N,N,N,,N,Y,-73.89544,40.8666,N,Y,N,N,N,N,N,N,N,N,Q,20,M,200,2015,62,52,,D,1013169,255021,52,,,CRESTON AVENUE,EAST KINGSBRIDGE ROAD,PUBLIC SIDEWALK,,,PETIT LARCENY,68
2015-01-03 20:15,Y,N,N,N,N,N,N,,Y,Y,-73.90914,40.66993,N,Y,N,N,N,N,N,N,N,N,B,18,M,160,2015,3,73,8,H,1009455,183363,73,1735,PITKIN AVENUE,OSBORN STREET,THATFORD AVENUE,LAUNDROMAT,,,ROBBERY,85
2015-01-03 21:30,N,N,N,N,N,N,N,,Y,Y,-73.90287,40.86335,N,N,N,N,N,N,N,N,N,Y,B,25,M,130,2015,1,52,,C,1011117,253835,52,2463,GRAND AVENUE,WEST 188 STREET,WEST FORDHAM ROAD,STREET,,,FEL,45
2015-01-03 22:00,Y,N,N,N,N,N,Y,SF,N,Y,-73.91373,40.83711,N,N,N,N,N,N,Y,N,N,Y,P,24,M,170,2015,9,44,,Q,1008123,244271,44,,,SHERIDAN AVENUE,MARCY PLACE,STREET,,,CPW,20
2015-01-03 22:00,Y,N,N,N,N,N,Y,SF,N,Y,-73.91373,40.83711,N,N,N,N,N,N,Y,N,N,Y,Q,24,M,180,2015,10,44,,Q,1008123,244271,44,,,SHERIDAN AVENUE,MARCY PLACE,STREET,,,CPW,20
2015-01-03 22:15,Y,Y,Y,N,N,N,Y,OR,N,Y,-73.79637,40.59494,N,N,N,N,N,N,N,Y,N,N,B,28,M,170,2015,1,100,1,A,1040803,156096,100,,,THURSBY AVENUE,BEACH 67 STREET,,TRESPASS,,FELONY,85
2015-01-03 22:15,Y,Y,Y,N,N,N,Y,OR,N,Y,-73.79637,40.59494,N,N,N,N,N,N,Y,Y,N,N,B,24,M,140,2015,2,100,1,A,1040803,156096,100,,,THURSBY AVENUE,BEACH 67 STREET,,RESISTING,,FELONY,85
2015-01-03 23:15,Y,N,N,N,N,N,N,,N,Y,-74.10149,40.58934,N,N,Y,Y,N,N,N,N,N,N,Q,22,M,150,2015,11,122,,F,956061,154007,122,,,BUEL AVENUE,RICHMOND ROAD,STREET,,,BURG,14
2015-01-03 23:15,Y,N,N,N,N,N,N,,N,Y,-74.10149,40.58934,N,N,Y,Y,N,N,N,N,N,N,W,25,M,180,2015,12,122,,F,956061,154007,122,,,BUEL AVENUE,RICHMOND ROAD,STREET,,,BURG,14
2015-01-04 11:05,Y,N,N,N,N,N,Y,DS,N,N,-73.87858,40.82603,N,Y,N,N,N,N,N,N,N,N,Q,31,M,235,2015,48,43,,E,1017854,240245,43,,,WATSON AVENUE,ELDER AVENUE,PUBLIC STREET,,,FEL,85
2015-01-04 12:05,N,N,N,N,N,N,N,,N,N,-73.91236,40.70025,N,Y,N,N,N,N,N,N,N,N,B,20,M,160,2015,1,83,,H,1008551,194410,83,305,WYCKOFF AVENUE,GATES AVENUE,LINDEN STREET,SIDEWALK,,,FELONY,45
2015-01-04 45:00,Y,N,N,N,N,N,N,,Y,Y,-73.84325,40.75534,N,Y,Y,N,N,N,N,N,N,Y,Q,31,M,190,2015,1,110,,K,1027679,214505,110,,,WILLETS POINT BOULEVARD,ROOSEVELT AVENUE,TRAIN STATION,,,FELONY,45
2015-01-04 55:00,Y,N,Y,N,N,N,Y,,Y,Y,-73.9495,40.77672,N,Y,N,N,N,N,N,N,N,N,Q,36,F,220,2015,7,19,,J,998237,222261,19,1649,1 AVENUE,EAST 86 STREET,EAST 85 STREET,SIDEWALK,ROBBERY,,FEL,85
2015-01-04 55:00,Y,N,Y,N,N,N,N,,Y,Y,-73.9495,40.77672,N,Y,N,N,N,N,N,N,N,N,P,42,M,160,2015,8,19,,J,998237,222261,19,1649,1 AVENUE,EAST 86 STREET,EAST 85 STREET,SIDEWALK,ROBBERY,,FEL,85
2015-01-04 90:05,Y,N,N,N,N,N,N,,Y,N,,,N,Y,N,N,N,N,N,N,N,Y,B,30,M,180,2015,2,94,1,A,,,94,,,KINGSLAND AVENUE,MORGAN AVENUE,CORNER/SIDEWALK,,,FELONY,85
2015-01-04 12:50,Y,N,N,N,N,N,N,,N,Y,-73.95836,40.6193,N,Y,N,N,N,Y,Y,N,N,Y,W,35,M,170,2015,51,70,4,A,995811,164905,70,1270,EAST 17 STREET,CHESTNUT AVENUE,AVENUE L,LOBBY OF TRESIDENTIAL BUILD,,,MIS/CPW,20
2015-01-04 15:08,Y,N,Y,N,N,Y,N,,Y,Y,-73.92949,40.76777,Y,Y,N,N,Y,N,N,N,N,N,B,27,M,185,2015,42,114,,K,1003782,219005,114,30-89,21 STREET,31 AVENUE,30 DRIVE,SIDEWALK,LARCENY,,FEL,45
2015-01-04 15:35,Y,N,N,N,N,N,N,,N,Y,-73.7974,40.69365,N,N,N,N,N,N,N,N,N,Y,B,59,M,195,2015,2,103,11,G,1040432,192058,103,108-21,154 STREET,109 AVENUE,108 AVENUE,STREET/SIDEWALK,,,FELONY,20
2015-01-04 15:35,Y,N,N,N,N,N,N,,N,Y,-73.7974,40.69365,N,N,N,N,N,N,N,N,N,Y,B,55,M,160,2015,3,103,11,G,1040432,192058,103,108-21,154 STREET,109 AVENUE,108 AVENUE,STREET/SIDEWALK,,,FELONY,20
2015-01-04 17:55,Y,Y,Y,N,N,N,N,,N,Y,-73.88105,40.66057,N,Y,N,Y,N,Y,Y,N,N,Y,B,18,M,220,2015,2,75,,K,1017253,179964,75,758,STANLEY AVENUE,ASHFORD STREET,SCHENCK AVENUE,3RD FLOOR,221.10,,CPW,20
2015-01-04 17:55,Y,Y,Y,N,N,N,N,,N,Y,-73.88105,40.66057,N,N,Y,N,N,Y,Y,N,N,Y,Z,16,M,162,2015,1,75,,K,1017253,179964,75,758,STANLEY AVENUE,ASHFORD STREET,SCHENCK AVENUE,3DR FLOOR,221.10,,CPW,20
2015-01-04 18:36,N,N,N,N,N,N,N,,N,Y,-73.94602,40.7576,N,Y,N,N,N,N,N,N,N,N,B,14,M,125,2015,1,114,,M,999204,215294,114,40-04,VERNON BOULEVARD,QUEENS BRIDGE PARK,38 AVENUE,STREET,,,MAKING GRAFFITI,59
2015-01-04 18:36,N,N,N,N,N,N,N,,N,Y,-73.94602,40.7576,N,Y,N,N,N,N,N,N,N,N,B,145,M,132,2015,2,114,,M,999204,215294,114,40-04,VERNON BOULEVARD,QUEENS BRIDGE PARK,38 AVENUE,STREET,,,MAKING GRAFFITI,60
2015-01-04 20:10,Y,N,N,N,N,N,Y,DS,N,Y,-73.94066,40.79993,N,Y,N,N,N,N,N,N,N,N,B,26,M,150,2015,2,25,,B,1000678,230719,25,,,LEXINGTON AVENUE,EAST 118 STREET,SIDEWALK,,,CPW,20
2015-01-04 20:10,Y,Y,N,N,N,N,Y,SW,Y,N,-73.9204,40.65904,N,Y,N,N,N,N,Y,N,N,N,P,30,M,180,2015,9,67,,M,1006336,179391,67,9507,KINGS HIGHWAY,EAST 96 STREET,EAST 95 STREET,SIDEWALK STREET,,,FEL,85
2015-01-04 20:20,Y,N,N,N,N,N,Y,OT,Y,Y,-73.79187,40.67975,N,Y,N,N,N,N,N,N,N,N,B,24,M,180,2015,2,113,,H,1041978,186995,113,,,118 AVENUE,SUTPHIN BOULEVARD,SIDEWALK,,,FEL,85
2015-01-05 93:00,Y,N,N,N,N,N,N,,Y,Y,-73.86074,40.84162,N,Y,N,N,N,N,N,N,N,N,B,49,M,180,2015,105,43,,J,1022783,245933,43,1960,EAST TREMONT AVENUE,DOGWOOD DRIVE,UNIONPORT ROAD,PARKCHESTER BUILDING,,,FEL,9
2015-01-05 12:05,Y,N,Y,N,N,Y,N,,Y,Y,-73.90356,40.72008,Y,Y,Y,N,N,N,N,N,N,N,Q,33,M,140,2015,11,104,,H,1010982,201636,104,58-32,61 STREET,59 AVENUE,FLUSHING AVENUE,RESIDENTIAL,UNAUTHORIZED USE,,UNAUTHORIZED USE,100
2015-01-05 13:07,N,N,N,N,N,N,N,,Y,Y,-73.96205,40.58929,N,Y,N,N,N,N,N,N,N,N,W,25,M,180,2015,7,61,9,G,994791,153973,61,725,AVENUE Y,CONEY ISLAND AVENUE,EAST 7 STREET,STREET,,,MISD,100
2015-01-05 13:30,Y,Y,Y,N,N,N,N,,N,Y,-73.86597,40.69449,N,N,N,N,N,N,Y,Y,N,N,Q,20,M,160,2015,38,102,,I,1021416,192328,102,76-20,85 ROAD,79 STREET,76 STREET,SIDEWALK,CPSP,,GRAND LARCENY,45
2015-01-05 14:35,Y,Y,Y,N,N,N,Y,OT,Y,N,-73.8519,40.69165,N,Y,N,N,N,N,N,N,N,N,Q,26,F,160,2015,42,102,,D,1025321,191298,102,91-48,88 ROAD,WOODHAVEN BOULEVARD,DEAD END,RESIDENCE,ASSAULT 3,,MISDEMEANOR,9
2015-01-05 16:30,Y,N,N,N,N,N,Y,OT,Y,Y,-73.93864,40.82974,N,Y,N,N,N,N,N,N,N,N,B,17,M,200,2015,2,30,,D,1001231,241579,30,,,BRADHURST AVENUE,WEST 155 STREET,STREET,,,FEL  / ROBBERY,85
2015-01-05 16:40,Y,N,N,N,N,N,N,,Y,Y,-73.94701,40.63223,N,Y,N,N,Y,N,N,N,Y,N,B,20,M,200,2015,3,70,15,G,998957,169620,70,1587,FLATBUSH AVENUE,EAST 31 STREET,NOSTRAND AVENUE,SIDEWALK,,,MIS/CPW,20
2015-01-05 17:10,N,N,N,N,N,N,N,,N,Y,-73.90822,40.82269,N,N,N,N,N,N,Y,N,N,N,B,62,M,180,2015,1,42,,H,1009653,239020,42,905,EAGLE AVENUE,EAST 163 STREET,EAST 161 STREET,4TH FLOOR HALLWAY,,,FEL,20
2015-01-05 17:53,Y,Y,Y,N,N,Y,N,,Y,Y,-73.99169,40.7352,N,Y,N,N,N,N,N,N,N,N,Q,42,M,165,2015,3,13,,E,986553,207131,13,,,EAST 14 STREET,UNION SQUARE WEST,,265.03,,MISD,20
2015-01-05 17:54,Y,N,N,N,N,N,N,,N,Y,-73.93886,40.79492,N,Y,N,N,N,N,N,N,N,Y,P,17,M,140,2015,4,23,,G,1001178,228894,23,310,EAST 113 STREET,1 AVENUE,2 AVENUE,LOBBY,,,FEL,20
2015-01-05 17:54,Y,N,N,N,N,N,N,,N,Y,-73.93886,40.79492,N,Y,N,N,N,N,N,N,N,Y,Q,16,M,145,2015,6,23,,G,1001178,228894,23,310,EAST 113 STREET,1 AVENUE,2 AVENUE,LOBBY,,,FEL,20
2015-01-05 17:54,Y,N,N,N,N,N,N,,N,Y,-73.93886,40.79492,N,Y,N,N,N,N,N,N,N,Y,Q,18,M,140,2015,5,23,,G,1001178,228894,23,310,EAST 113 STREET,1 AVENUE,2 AVENUE,LOBBY,,,FEL,20
2015-01-05 17:54,Y,N,N,N,N,N,N,,N,Y,-73.93886,40.79492,N,Y,N,N,N,N,N,N,N,Y,Q,18,M,220,2015,3,23,,G,1001178,228894,23,310,EAST 113 STREET,1 AVENUE,2 AVENUE,LOBBY,,,FEL,20
2015-01-05 18:00,Y,N,N,N,N,N,N,,Y,N,-73.98646,40.75671,N,Y,N,N,N,N,N,N,N,N,B,14,M,120,2015,15,14,9,E,988002,214967,14,,,7 AVENUE,WEST 43 STREET,SIDEWALK,,,FEL,45
2015-01-05 18:00,Y,N,Y,N,N,N,N,,Y,N,-73.98646,40.75671,N,Y,N,N,N,N,N,N,N,N,B,15,M,150,2015,14,14,2,H,988002,214967,14,,,7 AVENUE,WEST 43 STREET,SIDEWALK,DISCON/RESISTING,,FEL,45
2015-01-05 18:25,N,N,N,N,N,N,N,,Y,Y,-73.85615,40.71903,N,Y,N,N,N,N,N,N,N,N,W,20,M,200,2015,5,112,7,B,1024126,201271,112,,,YELLOWSTONE BOULEVARD,GROTON STREET,SIDEWALK,,,MISD,31
2015-01-05 19:30,Y,Y,N,N,N,N,Y,SF,N,Y,-73.86522,40.89988,N,N,Y,Y,N,N,N,N,N,N,B,13,M,140,2015,1,47,,H,1021510,267159,47,,,MARTHA AVENUE,EAST 238 STREET,STREET,,,FEL/ROB,85
2015-01-05 19:30,Y,Y,N,N,N,N,Y,SF,Y,Y,-73.86522,40.89988,N,N,Y,Y,N,N,N,N,N,N,B,13,M,180,2015,2,47,,H,1021510,267159,47,,,MARTHA AVENUE,EAST 238 STREET,STREET,,,FEL/ROB,85
2015-01-05 19:50,N,N,N,N,N,N,N,,N,Y,-73.94387,40.69777,N,N,N,N,N,N,N,N,N,Y,B,19,M,165,2015,4,79,17,F,999813,193497,79,200,THROOP AVENUE,MYRTLE AVENUE,PARK AVENUE,HALLWAY,,,FEL,20
2015-01-05 20:50,Y,N,N,N,N,N,Y,OT,Y,Y,-73.94356,40.82057,N,Y,N,N,N,N,N,N,N,Y,B,20,M,170,2015,15,32,9,K,999871,238239,32,2660,8 AVENUE,WEST 142 STREET,WEST 141 STREET,,,,FELONY,85
2015-01-05 23:05,Y,N,N,N,N,N,Y,OT,Y,Y,-73.88265,40.66746,N,Y,Y,N,N,N,N,N,N,Y,B,18,M,150,2015,16,75,,F,1016805,182472,75,690,CLEVELAND STREET,LIVONIA AVENUE,DUMONT AVENUE,STAIRWELL,,,BURGLARY`,14
2015-01-05 23:05,Y,N,N,N,N,N,Y,OT,Y,Y,-73.86888,40.67082,N,Y,Y,N,N,N,N,N,N,Y,B,18,M,170,2015,17,75,,I,1020624,183701,75,690,CRESCENT STREET,DUMONT AVENUE,BLAKE AVENUE,STAIRWELL,,,BURGLARY,14
2015-01-05 23:05,Y,Y,N,N,N,N,Y,OT,Y,Y,-73.88265,40.66746,N,Y,Y,N,N,N,N,N,N,N,P,19,M,160,2015,15,75,,F,1016805,182472,75,690,CLEVELAND STREET,LIVONIA AVENUE,DUMONT AVENUE,STAIRWELL,,,BURGLARY,14
2015-01-06 00:10,Y,N,N,Y,N,Y,Y,,N,Y,-73.94918,40.74999,N,N,N,N,N,N,N,N,N,Y,B,25,F,130,2015,1,108,,A,998331,212522,108,,,11 STREET,44 AVENUE,STREET,,UPM,FELONY,9
2015-01-06 00:10,Y,N,N,Y,N,N,Y,,N,Y,-73.94918,40.74999,N,N,N,N,N,N,N,N,N,Y,B,26,F,140,2015,3,108,,A,998331,212522,108,,,11 STREET,44 AVENUE,STREET,,NO SEATBELT,FELONY,9
2015-01-06 00:10,Y,N,N,N,N,N,N,,N,Y,-73.94918,40.74999,N,N,N,N,N,N,N,N,N,Y,B,23,M,155,2015,2,108,,A,998331,212522,108,,,11 STREET,44 AVENUE,STREET,,,FELONY,9
2015-01-06 00:10,Y,N,N,N,N,N,N,,N,Y,-73.94918,40.74999,N,N,N,N,N,N,N,N,N,Y,B,32,M,170,2015,4,108,,A,998331,212522,108,,,11 STREET,44 AVENUE,STREET,,,FELONY,9
2015-01-06 00:15,Y,N,N,N,N,N,Y,SW,Y,Y,-73.93646,40.84048,N,N,N,Y,N,Y,Y,N,N,N,P,28,M,170,2015,19,33,9,C,1001830,245494,33,,,AMSTERDAM AVENUE,WEST 169 STREET,STREET/CAR,,,FELONY,20
2015-01-06 25:05,Y,N,N,N,N,N,Y,SF,Y,Y,-74.00068,40.57487,N,Y,N,N,Y,N,N,Y,N,Y,B,46,M,250,2015,34,60,,H,984062,148717,60,,,MERMAID AVENUE,WEST 35 STREET,PUBLIC SIDEWALK,,,CPW,20
2015-01-06 25:05,Y,N,N,N,N,N,Y,,Y,Y,-73.92804,40.85729,N,Y,N,N,N,N,N,N,N,N,P,49,M,160,2015,35,34,7,C,1004155,251619,34,11,FORT GEORGE HILL,HILLSIDE AVENUE,FAIRVIEW AVENUE,STREET,,,FEL,46
2015-01-06 11:58,Y,Y,Y,N,N,N,Y,OT,Y,N,-73.86465,40.69174,N,Y,N,N,N,N,N,N,N,N,A,18,M,180,2015,23,102,,I,1021785,191324,102,77-01,JAMAICA AVENUE,78 STREET,77 STREET,STREET,PL 120.01,,ASSAULT,9
2015-01-06 12:05,Y,Y,Y,N,N,Y,Y,DS,Y,Y,-73.86925,40.67232,N,Y,N,N,N,N,Y,N,N,N,B,17,M,165,2015,18,75,,I,1020519,184247,75,632,CRESCENT STREET,BLAKE AVENUE,SUTTER AVENUE,SIDEWALK,155.30,,BURGLARY,14
2015-01-06 14:35,Y,N,N,N,N,N,Y,OT,Y,Y,-73.90593,40.85864,N,Y,N,N,N,N,Y,N,N,N,B,23,M,165,2015,6,46,7,K,1010273,252117,46,2258,GRAND AVENUE,WEST 183 STREET,BUCHANAN PLACE,APT,,,CPW/ATTEMPED MURDER OF P,20
2015-01-06 14:38,Y,N,N,N,N,N,Y,OT,Y,Y,-73.90593,40.85864,N,Y,N,N,N,N,Y,N,N,Y,P,25,M,175,2015,5,46,7,K,1010273,252117,46,2258,GRAND AVENUE,WEST 183 STREET,BUCHANAN PLACE,APT 2A LIVING RM,,,CPW/ATT MURDER OF PO,20
2015-01-06 15:30,N,N,N,N,N,N,N,,N,Y,-73.93705,40.82947,N,N,N,N,N,N,N,N,N,Y,B,20,M,170,2015,3,32,15,P,1001672,241483,32,2931,8 AVENUE,COLONIAL PARK HOUSES,WEST 155 STREET,STAIRCASE,,,MISD,27
2015-01-06 15:30,Y,N,Y,N,N,N,N,,N,Y,-73.93705,40.82947,N,N,N,N,N,N,N,N,N,Y,B,19,M,155,2015,4,32,15,P,1001672,241483,32,2931,8 AVENUE,COLONIAL PARK HOUSES,WEST 155 STREET,STAIRCASE,CPM 5,,MISD,29
2015-01-06 15:30,N,N,N,N,N,N,N,,N,Y,-73.93705,40.82947,N,N,N,N,N,N,N,N,N,Y,B,18,M,170,2015,5,32,15,P,1001672,241483,32,2931,8 AVENUE,COLONIAL PARK HOUSES,WEST 155 STREET,STAIRCASE,,,MISD,29
